Date,Time,Digital code,Letter code,Unit,Currency name,"Official hrivnya exchange rates, UAH"
30.11.2020,00.00,840,USD,1,US Dollar,28.4681
01.12.2020,00.00,840,USD,1,US Dollar,28.4962
02.12.2020,00.00,840,USD,1,US Dollar,28.5583
03.12.2020,00.00,840,USD,1,US Dollar,28.4367
04.12.2020,00.00,840,USD,1,US Dollar,28.3038
05.12.2020,00.00,840,USD,1,US Dollar,28.3038
06.12.2020,00.00,840,USD,1,US Dollar,28.3038
07.12.2020,00.00,840,USD,1,US Dollar,28.2913
08.12.2020,00.00,840,USD,1,US Dollar,28.2394
09.12.2020,00.00,840,USD,1,US Dollar,28.0828
10.12.2020,00.00,840,USD,1,US Dollar,28.0406
11.12.2020,00.00,840,USD,1,US Dollar,28.075
12.12.2020,00.00,840,USD,1,US Dollar,28.075
13.12.2020,00.00,840,USD,1,US Dollar,28.075
14.12.2020,00.00,840,USD,1,US Dollar,27.9666
15.12.2020,00.00,840,USD,1,US Dollar,27.8661
16.12.2020,00.00,840,USD,1,US Dollar,27.759
17.12.2020,00.00,840,USD,1,US Dollar,27.7373
18.12.2020,00.00,840,USD,1,US Dollar,27.8184
19.12.2020,00.00,840,USD,1,US Dollar,27.8184
20.12.2020,00.00,840,USD,1,US Dollar,27.8184
21.12.2020,00.00,840,USD,1,US Dollar,27.828
22.12.2020,00.00,840,USD,1,US Dollar,28.0391
23.12.2020,00.00,840,USD,1,US Dollar,28.2513
24.12.2020,00.00,840,USD,1,US Dollar,28.4551
25.12.2020,00.00,840,USD,1,US Dollar,28.4551
26.12.2020,00.00,840,USD,1,US Dollar,28.4551
27.12.2020,00.00,840,USD,1,US Dollar,28.4551
28.12.2020,00.00,840,USD,1,US Dollar,28.3547
29.12.2020,00.00,840,USD,1,US Dollar,28.3668
30.12.2020,00.00,840,USD,1,US Dollar,28.2605
31.12.2020,00.00,840,USD,1,US Dollar,28.2746
01.01.2021,00.00,840,USD,1,US Dollar,28.2746
02.01.2021,00.00,840,USD,1,US Dollar,28.2746
03.01.2021,00.00,840,USD,1,US Dollar,28.2746
04.01.2021,00.00,840,USD,1,US Dollar,28.2746
05.01.2021,00.00,840,USD,1,US Dollar,28.431
06.01.2021,00.00,840,USD,1,US Dollar,28.4028
07.01.2021,00.00,840,USD,1,US Dollar,28.4028
08.01.2021,00.00,840,USD,1,US Dollar,28.4028
09.01.2021,00.00,840,USD,1,US Dollar,28.4028
10.01.2021,00.00,840,USD,1,US Dollar,28.4028
11.01.2021,00.00,840,USD,1,US Dollar,28.2847
12.01.2021,00.00,840,USD,1,US Dollar,28.2038
13.01.2021,00.00,840,USD,1,US Dollar,28.046
14.01.2021,00.00,840,USD,1,US Dollar,27.9705
15.01.2021,00.00,840,USD,1,US Dollar,28.0609
16.01.2021,00.00,840,USD,1,US Dollar,28.0524
17.01.2021,00.00,840,USD,1,US Dollar,28.0524
18.01.2021,00.00,840,USD,1,US Dollar,28.0524
19.01.2021,00.00,840,USD,1,US Dollar,28.1926
20.01.2021,00.00,840,USD,1,US Dollar,28.1544
21.01.2021,00.00,840,USD,1,US Dollar,28.2035
22.01.2021,00.00,840,USD,1,US Dollar,28.2561
23.01.2021,00.00,840,USD,1,US Dollar,28.2561
24.01.2021,00.00,840,USD,1,US Dollar,28.2561
25.01.2021,00.00,840,USD,1,US Dollar,28.1648
26.01.2021,00.00,840,USD,1,US Dollar,28.1665
27.01.2021,00.00,840,USD,1,US Dollar,28.1524
28.01.2021,00.00,840,USD,1,US Dollar,28.1652
29.01.2021,00.00,840,USD,1,US Dollar,28.1929
30.01.2021,00.00,840,USD,1,US Dollar,28.1929
31.01.2021,00.00,840,USD,1,US Dollar,28.1929
01.02.2021,00.00,840,USD,1,US Dollar,28.1324
02.02.2021,00.00,840,USD,1,US Dollar,28.0603
03.02.2021,00.00,840,USD,1,US Dollar,28.0589
04.02.2021,00.00,840,USD,1,US Dollar,27.995
05.02.2021,00.00,840,USD,1,US Dollar,27.8885
06.02.2021,00.00,840,USD,1,US Dollar,27.8885
07.02.2021,00.00,840,USD,1,US Dollar,27.8885
08.02.2021,00.00,840,USD,1,US Dollar,27.7711
09.02.2021,00.00,840,USD,1,US Dollar,27.6651
10.02.2021,00.00,840,USD,1,US Dollar,27.6426
11.02.2021,00.00,840,USD,1,US Dollar,27.7665
12.02.2021,00.00,840,USD,1,US Dollar,27.8384
13.02.2021,00.00,840,USD,1,US Dollar,27.8384
14.02.2021,00.00,840,USD,1,US Dollar,27.8384
15.02.2021,00.00,840,USD,1,US Dollar,27.844
16.02.2021,00.00,840,USD,1,US Dollar,27.9671
17.02.2021,00.00,840,USD,1,US Dollar,27.8304
18.02.2021,00.00,840,USD,1,US Dollar,27.9038
19.02.2021,00.00,840,USD,1,US Dollar,27.8461
20.02.2021,00.00,840,USD,1,US Dollar,27.8461
21.02.2021,00.00,840,USD,1,US Dollar,27.8461
22.02.2021,00.00,840,USD,1,US Dollar,27.8468
23.02.2021,00.00,840,USD,1,US Dollar,27.9304
24.02.2021,00.00,840,USD,1,US Dollar,27.8976
25.02.2021,00.00,840,USD,1,US Dollar,27.9492
26.02.2021,00.00,840,USD,1,US Dollar,27.9301
27.02.2021,00.00,840,USD,1,US Dollar,27.9301
28.02.2021,00.00,840,USD,1,US Dollar,27.9301
01.03.2021,00.00,840,USD,1,US Dollar,27.9456
02.03.2021,00.00,840,USD,1,US Dollar,28.0007
03.03.2021,00.00,840,USD,1,US Dollar,27.933
04.03.2021,00.00,840,USD,1,US Dollar,27.8477
05.03.2021,00.00,840,USD,1,US Dollar,27.7564
06.03.2021,00.00,840,USD,1,US Dollar,27.7564
07.03.2021,00.00,840,USD,1,US Dollar,27.7564
08.03.2021,00.00,840,USD,1,US Dollar,27.7564
09.03.2021,00.00,840,USD,1,US Dollar,27.7091
10.03.2021,00.00,840,USD,1,US Dollar,27.7431
11.03.2021,00.00,840,USD,1,US Dollar,27.7016
12.03.2021,00.00,840,USD,1,US Dollar,27.7486
13.03.2021,00.00,840,USD,1,US Dollar,27.7486
14.03.2021,00.00,840,USD,1,US Dollar,27.7486
15.03.2021,00.00,840,USD,1,US Dollar,27.7305
16.03.2021,00.00,840,USD,1,US Dollar,27.6434
17.03.2021,00.00,840,USD,1,US Dollar,27.6525
18.03.2021,00.00,840,USD,1,US Dollar,27.6978
19.03.2021,00.00,840,USD,1,US Dollar,27.6828
20.03.2021,00.00,840,USD,1,US Dollar,27.6828
21.03.2021,00.00,840,USD,1,US Dollar,27.6828
22.03.2021,00.00,840,USD,1,US Dollar,27.7184
23.03.2021,00.00,840,USD,1,US Dollar,27.6871
24.03.2021,00.00,840,USD,1,US Dollar,27.7295
25.03.2021,00.00,840,USD,1,US Dollar,27.8706
26.03.2021,00.00,840,USD,1,US Dollar,27.9698
27.03.2021,00.00,840,USD,1,US Dollar,27.9698
28.03.2021,00.00,840,USD,1,US Dollar,27.9698
29.03.2021,00.00,840,USD,1,US Dollar,27.9679
30.03.2021,00.00,840,USD,1,US Dollar,27.9694
31.03.2021,00.00,840,USD,1,US Dollar,27.8852
01.04.2021,00.00,840,USD,1,US Dollar,27.8226
02.04.2021,00.00,840,USD,1,US Dollar,27.8324
03.04.2021,00.00,840,USD,1,US Dollar,27.8324
04.04.2021,00.00,840,USD,1,US Dollar,27.8324
05.04.2021,00.00,840,USD,1,US Dollar,27.9555
06.04.2021,00.00,840,USD,1,US Dollar,27.939
07.04.2021,00.00,840,USD,1,US Dollar,27.8384
08.04.2021,00.00,840,USD,1,US Dollar,27.8923
09.04.2021,00.00,840,USD,1,US Dollar,27.9768
10.04.2021,00.00,840,USD,1,US Dollar,27.9768
11.04.2021,00.00,840,USD,1,US Dollar,27.9768
12.04.2021,00.00,840,USD,1,US Dollar,27.9094
13.04.2021,00.00,840,USD,1,US Dollar,27.9335
14.04.2021,00.00,840,USD,1,US Dollar,28.0156
15.04.2021,00.00,840,USD,1,US Dollar,27.9765
16.04.2021,00.00,840,USD,1,US Dollar,27.9592
17.04.2021,00.00,840,USD,1,US Dollar,27.9592
18.04.2021,00.00,840,USD,1,US Dollar,27.9592
19.04.2021,00.00,840,USD,1,US Dollar,27.9783
20.04.2021,00.00,840,USD,1,US Dollar,28.0087
21.04.2021,00.00,840,USD,1,US Dollar,28.0096
22.04.2021,00.00,840,USD,1,US Dollar,28.0576
23.04.2021,00.00,840,USD,1,US Dollar,28.0642
24.04.2021,00.00,840,USD,1,US Dollar,28.0642
25.04.2021,00.00,840,USD,1,US Dollar,28.0642
26.04.2021,00.00,840,USD,1,US Dollar,27.9014
27.04.2021,00.00,840,USD,1,US Dollar,27.8558
28.04.2021,00.00,840,USD,1,US Dollar,27.7715
29.04.2021,00.00,840,USD,1,US Dollar,27.7867
30.04.2021,00.00,840,USD,1,US Dollar,27.75
01.05.2021,00.00,840,USD,1,US Dollar,27.75
02.05.2021,00.00,840,USD,1,US Dollar,27.75
03.05.2021,00.00,840,USD,1,US Dollar,27.75
04.05.2021,00.00,840,USD,1,US Dollar,27.75
05.05.2021,00.00,840,USD,1,US Dollar,27.733
06.05.2021,00.00,840,USD,1,US Dollar,27.7339
07.05.2021,00.00,840,USD,1,US Dollar,27.7205
08.05.2021,00.00,840,USD,1,US Dollar,27.7205
09.05.2021,00.00,840,USD,1,US Dollar,27.7205
10.05.2021,00.00,840,USD,1,US Dollar,27.7205
11.05.2021,00.00,840,USD,1,US Dollar,27.7641
12.05.2021,00.00,840,USD,1,US Dollar,27.6744
13.05.2021,00.00,840,USD,1,US Dollar,27.6318
14.05.2021,00.00,840,USD,1,US Dollar,27.6273
15.05.2021,00.00,840,USD,1,US Dollar,27.6273
16.05.2021,00.00,840,USD,1,US Dollar,27.6273
17.05.2021,00.00,840,USD,1,US Dollar,27.6142
18.05.2021,00.00,840,USD,1,US Dollar,27.555
19.05.2021,00.00,840,USD,1,US Dollar,27.4368
20.05.2021,00.00,840,USD,1,US Dollar,27.4166
21.05.2021,00.00,840,USD,1,US Dollar,27.4665
22.05.2021,00.00,840,USD,1,US Dollar,27.4665
23.05.2021,00.00,840,USD,1,US Dollar,27.4665
24.05.2021,00.00,840,USD,1,US Dollar,27.4572
25.05.2021,00.00,840,USD,1,US Dollar,27.4281
26.05.2021,00.00,840,USD,1,US Dollar,27.4553
27.05.2021,00.00,840,USD,1,US Dollar,27.5461
28.05.2021,00.00,840,USD,1,US Dollar,27.526
29.05.2021,00.00,840,USD,1,US Dollar,27.526
30.05.2021,00.00,840,USD,1,US Dollar,27.526
31.05.2021,00.00,840,USD,1,US Dollar,27.5004
01.06.2021,00.00,840,USD,1,US Dollar,27.4674
02.06.2021,00.00,840,USD,1,US Dollar,27.4381
03.06.2021,00.00,840,USD,1,US Dollar,27.3449
04.06.2021,00.00,840,USD,1,US Dollar,27.34
05.06.2021,00.00,840,USD,1,US Dollar,27.34
06.06.2021,00.00,840,USD,1,US Dollar,27.34
07.06.2021,00.00,840,USD,1,US Dollar,27.2914
08.06.2021,00.00,840,USD,1,US Dollar,27.1923
09.06.2021,00.00,840,USD,1,US Dollar,27.1764
10.06.2021,00.00,840,USD,1,US Dollar,27.0906
11.06.2021,00.00,840,USD,1,US Dollar,27.1068
12.06.2021,00.00,840,USD,1,US Dollar,27.1068
13.06.2021,00.00,840,USD,1,US Dollar,27.1068
14.06.2021,00.00,840,USD,1,US Dollar,27.0404
15.06.2021,00.00,840,USD,1,US Dollar,26.9957
16.06.2021,00.00,840,USD,1,US Dollar,26.9258
17.06.2021,00.00,840,USD,1,US Dollar,27.0275
18.06.2021,00.00,840,USD,1,US Dollar,27.1712
19.06.2021,00.00,840,USD,1,US Dollar,27.1712
20.06.2021,00.00,840,USD,1,US Dollar,27.1712
21.06.2021,00.00,840,USD,1,US Dollar,27.1712
22.06.2021,00.00,840,USD,1,US Dollar,27.1935
23.06.2021,00.00,840,USD,1,US Dollar,27.305
24.06.2021,00.00,840,USD,1,US Dollar,27.2737
25.06.2021,00.00,840,USD,1,US Dollar,27.4589
26.06.2021,00.00,840,USD,1,US Dollar,27.4589
27.06.2021,00.00,840,USD,1,US Dollar,27.4589
28.06.2021,00.00,840,USD,1,US Dollar,27.4589
29.06.2021,00.00,840,USD,1,US Dollar,27.3964
30.06.2021,00.00,840,USD,1,US Dollar,27.1763
01.07.2021,00.00,840,USD,1,US Dollar,27.2275
02.07.2021,00.00,840,USD,1,US Dollar,27.3841
03.07.2021,00.00,840,USD,1,US Dollar,27.3841
04.07.2021,00.00,840,USD,1,US Dollar,27.3841
05.07.2021,00.00,840,USD,1,US Dollar,27.4121
06.07.2021,00.00,840,USD,1,US Dollar,27.2904
07.07.2021,00.00,840,USD,1,US Dollar,27.2497
08.07.2021,00.00,840,USD,1,US Dollar,27.2993
09.07.2021,00.00,840,USD,1,US Dollar,27.2862
10.07.2021,00.00,840,USD,1,US Dollar,27.2862
11.07.2021,00.00,840,USD,1,US Dollar,27.2862
12.07.2021,00.00,840,USD,1,US Dollar,27.3234
13.07.2021,00.00,840,USD,1,US Dollar,27.2904
14.07.2021,00.00,840,USD,1,US Dollar,27.3216
15.07.2021,00.00,840,USD,1,US Dollar,27.3047
16.07.2021,00.00,840,USD,1,US Dollar,27.2905
17.07.2021,00.00,840,USD,1,US Dollar,27.2905
18.07.2021,00.00,840,USD,1,US Dollar,27.2905
19.07.2021,00.00,840,USD,1,US Dollar,27.2301
20.07.2021,00.00,840,USD,1,US Dollar,27.2132
21.07.2021,00.00,840,USD,1,US Dollar,27.2205
22.07.2021,00.00,840,USD,1,US Dollar,27.2405
23.07.2021,00.00,840,USD,1,US Dollar,27.1915
24.07.2021,00.00,840,USD,1,US Dollar,27.1915
25.07.2021,00.00,840,USD,1,US Dollar,27.1915
26.07.2021,00.00,840,USD,1,US Dollar,27.048
27.07.2021,00.00,840,USD,1,US Dollar,26.9805
28.07.2021,00.00,840,USD,1,US Dollar,26.906
29.07.2021,00.00,840,USD,1,US Dollar,26.8628
30.07.2021,00.00,840,USD,1,US Dollar,26.8867
31.07.2021,00.00,840,USD,1,US Dollar,26.8867
01.08.2021,00.00,840,USD,1,US Dollar,26.8867
02.08.2021,00.00,840,USD,1,US Dollar,26.8168
03.08.2021,00.00,840,USD,1,US Dollar,26.8444
04.08.2021,00.00,840,USD,1,US Dollar,26.8411
05.08.2021,00.00,840,USD,1,US Dollar,26.9094
06.08.2021,00.00,840,USD,1,US Dollar,26.9395
07.08.2021,00.00,840,USD,1,US Dollar,26.9395
08.08.2021,00.00,840,USD,1,US Dollar,26.9395
09.08.2021,00.00,840,USD,1,US Dollar,26.8346
10.08.2021,00.00,840,USD,1,US Dollar,26.8011
11.08.2021,00.00,840,USD,1,US Dollar,26.7557
12.08.2021,00.00,840,USD,1,US Dollar,26.8042
13.08.2021,00.00,840,USD,1,US Dollar,26.7686
14.08.2021,00.00,840,USD,1,US Dollar,26.7686
15.08.2021,00.00,840,USD,1,US Dollar,26.7686
16.08.2021,00.00,840,USD,1,US Dollar,26.6931
17.08.2021,00.00,840,USD,1,US Dollar,26.6457
18.08.2021,00.00,840,USD,1,US Dollar,26.6752
19.08.2021,00.00,840,USD,1,US Dollar,26.6455
20.08.2021,00.00,840,USD,1,US Dollar,26.6504
21.08.2021,00.00,840,USD,1,US Dollar,26.6504
22.08.2021,00.00,840,USD,1,US Dollar,26.6504
23.08.2021,00.00,840,USD,1,US Dollar,26.6504
24.08.2021,00.00,840,USD,1,US Dollar,26.6504
25.08.2021,00.00,840,USD,1,US Dollar,26.6718
26.08.2021,00.00,840,USD,1,US Dollar,26.7074
27.08.2021,00.00,840,USD,1,US Dollar,26.7744
28.08.2021,00.00,840,USD,1,US Dollar,26.929
29.08.2021,00.00,840,USD,1,US Dollar,26.929
30.08.2021,00.00,840,USD,1,US Dollar,26.929
31.08.2021,00.00,840,USD,1,US Dollar,26.8601
01.09.2021,00.00,840,USD,1,US Dollar,26.8928
02.09.2021,00.00,840,USD,1,US Dollar,27.0029
03.09.2021,00.00,840,USD,1,US Dollar,27.0247
04.09.2021,00.00,840,USD,1,US Dollar,27.0247
05.09.2021,00.00,840,USD,1,US Dollar,27.0247
06.09.2021,00.00,840,USD,1,US Dollar,26.9298
07.09.2021,00.00,840,USD,1,US Dollar,26.8102
08.09.2021,00.00,840,USD,1,US Dollar,26.7317
09.09.2021,00.00,840,USD,1,US Dollar,26.7452
10.09.2021,00.00,840,USD,1,US Dollar,26.7264
11.09.2021,00.00,840,USD,1,US Dollar,26.7264
12.09.2021,00.00,840,USD,1,US Dollar,26.7264
13.09.2021,00.00,840,USD,1,US Dollar,26.6782
14.09.2021,00.00,840,USD,1,US Dollar,26.692
15.09.2021,00.00,840,USD,1,US Dollar,26.6362
16.09.2021,00.00,840,USD,1,US Dollar,26.645
17.09.2021,00.00,840,USD,1,US Dollar,26.6672
18.09.2021,00.00,840,USD,1,US Dollar,26.6672
19.09.2021,00.00,840,USD,1,US Dollar,26.6672
20.09.2021,00.00,840,USD,1,US Dollar,26.7028
21.09.2021,00.00,840,USD,1,US Dollar,26.7072
22.09.2021,00.00,840,USD,1,US Dollar,26.7081
23.09.2021,00.00,840,USD,1,US Dollar,26.6714
24.09.2021,00.00,840,USD,1,US Dollar,26.5272
25.09.2021,00.00,840,USD,1,US Dollar,26.5272
26.09.2021,00.00,840,USD,1,US Dollar,26.5272
27.09.2021,00.00,840,USD,1,US Dollar,26.6422
28.09.2021,00.00,840,USD,1,US Dollar,26.6556
29.09.2021,00.00,840,USD,1,US Dollar,26.5698
30.09.2021,00.00,840,USD,1,US Dollar,26.576
01.10.2021,00.00,840,USD,1,US Dollar,26.6175
02.10.2021,00.00,840,USD,1,US Dollar,26.6175
03.10.2021,00.00,840,USD,1,US Dollar,26.6175
04.10.2021,00.00,840,USD,1,US Dollar,26.61
05.10.2021,00.00,840,USD,1,US Dollar,26.5722
06.10.2021,00.00,840,USD,1,US Dollar,26.4244
07.10.2021,00.00,840,USD,1,US Dollar,26.3503
08.10.2021,00.00,840,USD,1,US Dollar,26.3314
09.10.2021,00.00,840,USD,1,US Dollar,26.3314
10.10.2021,00.00,840,USD,1,US Dollar,26.3314
11.10.2021,00.00,840,USD,1,US Dollar,26.3515
12.10.2021,00.00,840,USD,1,US Dollar,26.36
13.10.2021,00.00,840,USD,1,US Dollar,26.349
14.10.2021,00.00,840,USD,1,US Dollar,26.349
15.10.2021,00.00,840,USD,1,US Dollar,26.349
16.10.2021,00.00,840,USD,1,US Dollar,26.349
17.10.2021,00.00,840,USD,1,US Dollar,26.349
18.10.2021,00.00,840,USD,1,US Dollar,26.3419
19.10.2021,00.00,840,USD,1,US Dollar,26.3356
20.10.2021,00.00,840,USD,1,US Dollar,26.272
21.10.2021,00.00,840,USD,1,US Dollar,26.2078
22.10.2021,00.00,840,USD,1,US Dollar,26.2016
23.10.2021,00.00,840,USD,1,US Dollar,26.2918
24.10.2021,00.00,840,USD,1,US Dollar,26.2918
25.10.2021,00.00,840,USD,1,US Dollar,26.2918
26.10.2021,00.00,840,USD,1,US Dollar,26.3509
27.10.2021,00.00,840,USD,1,US Dollar,26.419
28.10.2021,00.00,840,USD,1,US Dollar,26.3712
29.10.2021,00.00,840,USD,1,US Dollar,26.3265
30.10.2021,00.00,840,USD,1,US Dollar,26.3265
31.10.2021,00.00,840,USD,1,US Dollar,26.3265
01.11.2021,00.00,840,USD,1,US Dollar,26.2767
02.11.2021,00.00,840,USD,1,US Dollar,26.2933
03.11.2021,00.00,840,USD,1,US Dollar,26.2904
04.11.2021,00.00,840,USD,1,US Dollar,26.2431
05.11.2021,00.00,840,USD,1,US Dollar,26.19
06.11.2021,00.00,840,USD,1,US Dollar,26.19
07.11.2021,00.00,840,USD,1,US Dollar,26.19
08.11.2021,00.00,840,USD,1,US Dollar,26.102
09.11.2021,00.00,840,USD,1,US Dollar,26.0806
10.11.2021,00.00,840,USD,1,US Dollar,26.0927
11.11.2021,00.00,840,USD,1,US Dollar,26.0575
12.11.2021,00.00,840,USD,1,US Dollar,26.1022
13.11.2021,00.00,840,USD,1,US Dollar,26.1022
14.11.2021,00.00,840,USD,1,US Dollar,26.1022
15.11.2021,00.00,840,USD,1,US Dollar,26.1107
16.11.2021,00.00,840,USD,1,US Dollar,26.3371
17.11.2021,00.00,840,USD,1,US Dollar,26.4133
18.11.2021,00.00,840,USD,1,US Dollar,26.5147
19.11.2021,00.00,840,USD,1,US Dollar,26.4427
20.11.2021,00.00,840,USD,1,US Dollar,26.4427
21.11.2021,00.00,840,USD,1,US Dollar,26.4427
22.11.2021,00.00,840,USD,1,US Dollar,26.5694
23.11.2021,00.00,840,USD,1,US Dollar,26.6588
24.11.2021,00.00,840,USD,1,US Dollar,26.8604
25.11.2021,00.00,840,USD,1,US Dollar,26.9273
26.11.2021,00.00,840,USD,1,US Dollar,27.0256
27.11.2021,00.00,840,USD,1,US Dollar,27.0256
28.11.2021,00.00,840,USD,1,US Dollar,27.0256
29.11.2021,00.00,840,USD,1,US Dollar,27.1033
30.11.2021,00.00,840,USD,1,US Dollar,27.1739
01.12.2021,00.00,840,USD,1,US Dollar,27.2142
02.12.2021,00.00,840,USD,1,US Dollar,27.2296
03.12.2021,00.00,840,USD,1,US Dollar,27.2933
04.12.2021,00.00,840,USD,1,US Dollar,27.2933
05.12.2021,00.00,840,USD,1,US Dollar,27.2933
06.12.2021,00.00,840,USD,1,US Dollar,27.2981
07.12.2021,00.00,840,USD,1,US Dollar,27.3791
08.12.2021,00.00,840,USD,1,US Dollar,27.3317
09.12.2021,00.00,840,USD,1,US Dollar,27.2167
10.12.2021,00.00,840,USD,1,US Dollar,27.1013
11.12.2021,00.00,840,USD,1,US Dollar,27.1013
12.12.2021,00.00,840,USD,1,US Dollar,27.1013
13.12.2021,00.00,840,USD,1,US Dollar,27.0241
14.12.2021,00.00,840,USD,1,US Dollar,26.8846
15.12.2021,00.00,840,USD,1,US Dollar,26.9985
16.12.2021,00.00,840,USD,1,US Dollar,27.196
17.12.2021,00.00,840,USD,1,US Dollar,27.1929
18.12.2021,00.00,840,USD,1,US Dollar,27.1929
19.12.2021,00.00,840,USD,1,US Dollar,27.1929
20.12.2021,00.00,840,USD,1,US Dollar,27.2483
21.12.2021,00.00,840,USD,1,US Dollar,27.2846
22.12.2021,00.00,840,USD,1,US Dollar,27.2598
23.12.2021,00.00,840,USD,1,US Dollar,27.2508
24.12.2021,00.00,840,USD,1,US Dollar,27.2747
25.12.2021,00.00,840,USD,1,US Dollar,27.2747
26.12.2021,00.00,840,USD,1,US Dollar,27.2747
27.12.2021,00.00,840,USD,1,US Dollar,27.2747
28.12.2021,00.00,840,USD,1,US Dollar,27.2306
29.12.2021,00.00,840,USD,1,US Dollar,27.2235
30.12.2021,00.00,840,USD,1,US Dollar,27.2077
31.12.2021,00.00,840,USD,1,US Dollar,27.2782
01.01.2022,00.00,840,USD,1,US Dollar,27.2782
02.01.2022,00.00,840,USD,1,US Dollar,27.2782
03.01.2022,00.00,840,USD,1,US Dollar,27.2782
04.01.2022,00.00,840,USD,1,US Dollar,27.2782
05.01.2022,00.00,840,USD,1,US Dollar,27.2976
06.01.2022,00.00,840,USD,1,US Dollar,27.4551
07.01.2022,00.00,840,USD,1,US Dollar,27.4551
08.01.2022,00.00,840,USD,1,US Dollar,27.4551
09.01.2022,00.00,840,USD,1,US Dollar,27.4551
10.01.2022,00.00,840,USD,1,US Dollar,27.4977
11.01.2022,00.00,840,USD,1,US Dollar,27.4998
12.01.2022,00.00,840,USD,1,US Dollar,27.5093
13.01.2022,00.00,840,USD,1,US Dollar,27.7073
14.01.2022,00.00,840,USD,1,US Dollar,27.7372
15.01.2022,00.00,840,USD,1,US Dollar,27.7372
16.01.2022,00.00,840,USD,1,US Dollar,27.7372
17.01.2022,00.00,840,USD,1,US Dollar,27.9514
18.01.2022,00.00,840,USD,1,US Dollar,28.122
19.01.2022,00.00,840,USD,1,US Dollar,28.4101
20.01.2022,00.00,840,USD,1,US Dollar,28.4038
21.01.2022,00.00,840,USD,1,US Dollar,28.3236
22.01.2022,00.00,840,USD,1,US Dollar,28.3236
23.01.2022,00.00,840,USD,1,US Dollar,28.3236
24.01.2022,00.00,840,USD,1,US Dollar,28.3181
25.01.2022,00.00,840,USD,1,US Dollar,28.3749
26.01.2022,00.00,840,USD,1,US Dollar,28.6658
27.01.2022,00.00,840,USD,1,US Dollar,28.7984
28.01.2022,00.00,840,USD,1,US Dollar,28.9879
29.01.2022,00.00,840,USD,1,US Dollar,28.9879
30.01.2022,00.00,840,USD,1,US Dollar,28.9879
31.01.2022,00.00,840,USD,1,US Dollar,28.7839
01.02.2022,00.00,840,USD,1,US Dollar,28.4555
02.02.2022,00.00,840,USD,1,US Dollar,28.318
03.02.2022,00.00,840,USD,1,US Dollar,28.3876
04.02.2022,00.00,840,USD,1,US Dollar,28.2701
05.02.2022,00.00,840,USD,1,US Dollar,28.2701
06.02.2022,00.00,840,USD,1,US Dollar,28.2701
07.02.2022,00.00,840,USD,1,US Dollar,28.1468
08.02.2022,00.00,840,USD,1,US Dollar,27.9998
09.02.2022,00.00,840,USD,1,US Dollar,27.9619
10.02.2022,00.00,840,USD,1,US Dollar,27.9795
11.02.2022,00.00,840,USD,1,US Dollar,27.8756
12.02.2022,00.00,840,USD,1,US Dollar,27.8756
13.02.2022,00.00,840,USD,1,US Dollar,27.8756
14.02.2022,00.00,840,USD,1,US Dollar,28.0346
15.02.2022,00.00,840,USD,1,US Dollar,28.5355
16.02.2022,00.00,840,USD,1,US Dollar,28.2424
17.02.2022,00.00,840,USD,1,US Dollar,28.0943
18.02.2022,00.00,840,USD,1,US Dollar,28.3
19.02.2022,00.00,840,USD,1,US Dollar,28.3
20.02.2022,00.00,840,USD,1,US Dollar,28.3
21.02.2022,00.00,840,USD,1,US Dollar,28.3428
22.02.2022,00.00,840,USD,1,US Dollar,28.4846
23.02.2022,00.00,840,USD,1,US Dollar,28.9877
24.02.2022,00.00,840,USD,1,US Dollar,29.2549
25.02.2022,00.00,840,USD,1,US Dollar,29.2549
26.02.2022,00.00,840,USD,1,US Dollar,29.2549
27.02.2022,00.00,840,USD,1,US Dollar,29.2549
28.02.2022,00.00,840,USD,1,US Dollar,29.2549
01.03.2022,00.00,840,USD,1,US Dollar,29.2549
02.03.2022,00.00,840,USD,1,US Dollar,29.2549
03.03.2022,00.00,840,USD,1,US Dollar,29.2549
04.03.2022,00.00,840,USD,1,US Dollar,29.2549
05.03.2022,00.00,840,USD,1,US Dollar,29.2549
06.03.2022,00.00,840,USD,1,US Dollar,29.2549
07.03.2022,00.00,840,USD,1,US Dollar,29.2549
08.03.2022,00.00,840,USD,1,US Dollar,29.2549
09.03.2022,00.00,840,USD,1,US Dollar,29.2549
10.03.2022,00.00,840,USD,1,US Dollar,29.2549
11.03.2022,00.00,840,USD,1,US Dollar,29.2549
12.03.2022,00.00,840,USD,1,US Dollar,29.2549
13.03.2022,00.00,840,USD,1,US Dollar,29.2549
14.03.2022,00.00,840,USD,1,US Dollar,29.2549
15.03.2022,00.00,840,USD,1,US Dollar,29.2549
16.03.2022,00.00,840,USD,1,US Dollar,29.2549
17.03.2022,00.00,840,USD,1,US Dollar,29.2549
18.03.2022,00.00,840,USD,1,US Dollar,29.2549
19.03.2022,00.00,840,USD,1,US Dollar,29.2549
20.03.2022,00.00,840,USD,1,US Dollar,29.2549
21.03.2022,00.00,840,USD,1,US Dollar,29.2549
22.03.2022,00.00,840,USD,1,US Dollar,29.2549
23.03.2022,00.00,840,USD,1,US Dollar,29.2549
24.03.2022,00.00,840,USD,1,US Dollar,29.2549
25.03.2022,00.00,840,USD,1,US Dollar,29.2549
26.03.2022,00.00,840,USD,1,US Dollar,29.2549
27.03.2022,00.00,840,USD,1,US Dollar,29.2549
